序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
392,392,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的D是多少？,D=7.0,FMEA编号“LFP020”对应的失效模式“整体温度高，管理目标无法实现”的可探测度D是：7。,正确,1.0,3.76,CSV直答,1.0,1.0,0,,1,,,7.0,,,,7.0,D,19,
393,393,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的建议措施是什么？,外部环境降温,FMEA编号“LFP020”对应的失效模式“整体温度高，管理目标无法实现”的建议措施是：外部环境降温。,正确,1.0,3.84,CSV直答,1.0,1.0,0,,1,,,,,,外部环境降温,,RecommendedAction,19,
394,394,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的潜在失效原因/机理是什么？,环境温度过高,失效模式“整体温度高，管理目标无法实现”的潜在失效原因/机理是：环境温度过高。,正确,1.0,3.65,CSV直答,0.0,0.0,0,,1,,,,,,环境温度过高,,,19,
395,395,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的潜在失效后果是什么？,影响电池工作,失效模式“整体温度高，管理目标无法实现”的潜在失效后果是：影响电池工作。,正确,1.0,3.59,CSV直答,0.0,0.0,0,,1,,,,,,影响电池工作,,,19,
396,396,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”的RPN是多少？,RPN=84.0,失效模式“整体温度高，管理目标无法实现”的RPN是：84。,正确,1.0,3.64,CSV直答,0.0,0.0,0,,1,,,84.0,,,,84.0,RPN,19,
397,397,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的建议措施是什么？,外部环境降温,针对失效模式“整体温度高，管理目标无法实现”，建议措施是：外部环境降温。,正确,1.0,3.74,CSV直答,0.0,0.0,0,,1,,,,,,外部环境降温,,RecommendedAction,19,
398,398,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”这个问题，原因讲白一点是什么？,环境温度过高,"根据上下文，""热管理系统""中与""整体温度过高""相关的FMEA条目是： ``` 排名6: FMEA编号=LFP016; 项目/功能=热管理系统; 失效模式=电池组整体温度过高; RPN=168; S=6; O=4; D=7; 原因=风道设计不合理; 后果=影响电池工作; 建议措施=增加散热. ``` 所以，失效模式“电池组整体温度过高”的原因是`风道设计不合理`。",错误,0.0,1554.89,语义RAG,0.3333,0.0,0,,3,环境温度过高,,,,,环境温度过高,,,19,
399,399,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”最后会带来什么后果？,影响电池工作,匹配到1条记录：1) FMEA编号=LFP020；项目/功能=热管理系统；失效模式=整体温度高，管理目标无法实现；失效原因=环境温度过高；失效后果=影响电池工作；S=4；O=3；D=7；RPN=84；建议措施=外部环境降温。,正确,1.0,10.79,确定性规则问答,1.0,1.0,0,,1,,,,,,影响电池工作,,,19,
400,400,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”一般怎么处理？,外部环境降温,项目/功能=热管理系统；失效模式=整体温度高，管理目标无法实现；建议措施=外部环境降温。,正确,1.0,9.69,确定性规则问答,1.0,1.0,0,,1,,,,,,外部环境降温,,,19,
401,401,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”的风险最后会体现成什么？,影响电池工作,根据上下文，项目/功能“热管理系统”中并没有直接提到“整体温度高，管理目标无法实现”这个失效模式。最接近的是排名6和排名7的失效模式： - 排名6: 失效模式=电池组整体温度过高; 后果=影响电池工作; - 排名7: 失效模式=电池组整体温度过低; 后果=影响电池工作; 因此，如果要回答“在项目/功能‘热管理系统’里，失效模式‘整体温度高，管理目标无法实现’的风险最后会体现成什么？”的话，根据上下文中的信息，这个风险最终会体现在： 后果 / FailureEffect: 影响电池工作。,正确,1.0,1661.76,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,19,
402,402,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP020”对应的原因是否就是“环境温度过高”？,是,是。FMEA编号“LFP020”对应的失效模式“整体温度高，管理目标无法实现”的潜在失效原因/机理是：环境温度过高。,正确,1.0,3.65,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,19,
403,403,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP020”对应的后果是否就是“影响电池工作”？,是,是。FMEA编号“LFP020”对应的失效模式“整体温度高，管理目标无法实现”的潜在失效后果是：影响电池工作。,正确,1.0,2.88,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,19,
404,404,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“整体温度高，管理目标无法实现”是不是出现在项目/功能“热管理系统”里？,是,否，失效模式“整体温度过高”出现在项目/功能“热管理系统”中。,错误,0.0,463.98,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,19,
405,405,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的FMEA编号是什么？,LFP020,失效模式“整体温度高，管理目标无法实现”对应的FMEA编号是：LFP020。,正确,1.0,4.44,CSV直答,0.0,0.0,0,,1,,,20.0,LFP020,,LFP020,,FmeaID,19,
406,406,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”的后果是什么？,影响电池工作,匹配到1条记录：1) FMEA编号=LFP020；项目/功能=热管理系统；失效模式=整体温度高，管理目标无法实现；失效原因=环境温度过高；失效后果=影响电池工作；S=4；O=3；D=7；RPN=84；建议措施=外部环境降温。,正确,1.0,9.38,确定性规则问答,1.0,1.0,0,,1,,,,,,影响电池工作,,,19,
407,407,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的潜在失效原因/机理是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,FMEA编号“LFP021”对应的失效模式“连接片过热”的潜在失效原因/机理是：连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,3.8,CSV直答,1.0,1.0,0,,1,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
408,408,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP021”对应的失效模式“连接片过热”的潜在失效后果是：安全事故。,正确,1.0,3.73,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,20,
409,409,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的RPN是多少？,RPN=90.0,FMEA编号“LFP021”对应的失效模式“连接片过热”的RPN是：90。,正确,1.0,3.69,CSV直答,1.0,1.0,0,,1,,,90.0,,,,90.0,RPN,20,
410,410,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的S是多少？,S=10.0,FMEA编号“LFP021”对应的失效模式“连接片过热”的严重度S是：10。,正确,1.0,3.69,CSV直答,1.0,1.0,0,,1,,,10.0,,,,10.0,S,20,
411,411,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的O是多少？,O=3.0,FMEA编号“LFP021”对应的失效模式“连接片过热”的发生度O是：3。,正确,1.0,3.91,CSV直答,1.0,1.0,0,,1,,,3.0,,,,3.0,O,20,
412,412,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的D是多少？,D=3.0,FMEA编号“LFP021”对应的失效模式“连接片过热”的可探测度D是：3。,正确,1.0,3.66,CSV直答,1.0,1.0,0,,1,,,3.0,,,,3.0,D,20,
413,413,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的建议措施是什么？,更换连接片或压紧防松螺母,FMEA编号“LFP021”对应的失效模式“连接片过热”的建议措施是：更换连接片或压紧防松螺母。,正确,1.0,3.75,CSV直答,1.0,1.0,0,,1,,,,,,更换连接片或压紧防松螺母,,RecommendedAction,20,
414,414,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的潜在失效原因/机理是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,失效模式“连接片过热”的潜在失效原因/机理是：连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,3.49,CSV直答,0.0,0.0,0,,1,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
415,415,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的潜在失效后果是什么？,安全事故,失效模式“连接片过热”的潜在失效后果是：安全事故。,正确,1.0,3.5,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,20,
416,416,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”的RPN是多少？,RPN=90.0,失效模式“连接片过热”的RPN是：90。,正确,1.0,3.45,CSV直答,0.0,0.0,0,,1,,,90.0,,,,90.0,RPN,20,
417,417,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的建议措施是什么？,更换连接片或压紧防松螺母,针对失效模式“连接片过热”，建议措施是：更换连接片或压紧防松螺母。,正确,1.0,3.55,CSV直答,0.0,0.0,0,,1,,,,,,更换连接片或压紧防松螺母,,RecommendedAction,20,
418,418,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”这个问题，原因讲白一点是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,原因是连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,623.88,语义RAG,0.3333,1.0,0,,3,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
419,419,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP021；项目/功能=热管理系统；失效模式=连接片过热；失效原因=连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯；失效后果=安全事故；S=10；O=3；D=3；RPN=90；建议措施=更换连接片或压紧防松螺母。,正确,1.0,7.72,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,20,
420,420,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”一般怎么处理？,更换连接片或压紧防松螺母,项目/功能=热管理系统；失效模式=连接片过热；建议措施=更换连接片或压紧防松螺母。,正确,1.0,6.23,确定性规则问答,1.0,1.0,0,,1,,,,,,更换连接片或压紧防松螺母,,,20,
421,421,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”的风险最后会体现成什么？,安全事故,后果 / FailureEffect: 连接片过热会导致安全事故。,正确,1.0,538.38,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,20,
422,422,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP021”对应的原因是否就是“连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯”？,是,是。FMEA编号“LFP021”对应的失效模式“连接片过热”的潜在失效原因/机理是：连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,3.63,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,20,
423,423,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP021”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP021”对应的失效模式“连接片过热”的潜在失效后果是：安全事故。,正确,1.0,2.83,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,20,
424,424,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“连接片过热”是不是出现在项目/功能“热管理系统”里？,是,是的，失效模式“连接片过热”出现在项目/功能“热管理系统”里。,正确,1.0,508.08,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,20,
425,425,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的FMEA编号是什么？,LFP021,失效模式“连接片过热”对应的FMEA编号是：LFP021。,正确,1.0,4.42,CSV直答,0.0,0.0,0,,1,,,21.0,LFP021,,LFP021,,FmeaID,20,
426,426,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“连接片过热”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP021；项目/功能=热管理系统；失效模式=连接片过热；失效原因=连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯；失效后果=安全事故；S=10；O=3；D=3；RPN=90；建议措施=更换连接片或压紧防松螺母。,正确,1.0,9.5,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,20,
427,427,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,project_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”的平均RPN是多少？,平均RPN=136.80,电池管理系 对应的RPN平均值为 136.80（n=5）。,正确,1.0,4.99,确定性规则问答,0.0,1.0,0,,1,,,136.8,,,,136.8,RPN,24,
428,428,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,project_top_mode,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最高的失效模式是什么？,电池组过放未报警和未保护；RPN=240.0,电池管理系 对应的RPN最大值为 240，对应失效模式：电池组过放未报警和未保护,正确,1.0,7.23,确定性规则问答,0.0,1.0,0,,1,,,240.0,,,电池组过放未报警和未保护,240.0,FailureMode；RPN,24,
429,429,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,project_top_effect,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最高的那条，它的后果是什么？,影响电池寿命或永久性损坏,当前召回的图谱摘要证据中，最高风险条目为：FMEA编号是：LFP025；项目/功能是：电池管理系；失效模式是：电池组过放未报警和未保护；RPN是：240；原因是：BMS 控制系统损坏；后果是：影响电池寿命或永久性损坏；建议措施是：定期检查和更新BMS系统。,正确,1.0,46.8,语义RAG,0.3333,1.0,0,1.0,3,,,,,,影响电池寿命或永久性损坏,,FailureEffect,24,
430,430,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的潜在失效原因/机理是什么？,电磁干扰，电路板虚焊或保护电阻损坏,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的潜在失效原因/机理是：电磁干扰，电路板虚焊或保护电阻损坏。,正确,1.0,2.65,CSV直答,1.0,1.0,0,,1,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
431,431,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的潜在失效后果是什么？,影响用户使用,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的潜在失效后果是：影响用户使用。,正确,1.0,2.01,CSV直答,1.0,1.0,0,,1,,,,,,影响用户使用,,,21,
432,432,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的RPN是多少？,RPN=120.0,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的RPN是：120。,正确,1.0,1.98,CSV直答,1.0,1.0,0,,1,,,120.0,,,,120.0,RPN,21,
433,433,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的S是多少？,S=4.0,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的严重度S是：4。,正确,1.0,1.98,CSV直答,1.0,1.0,0,,1,,,4.0,,,,4.0,S,21,
434,434,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的O是多少？,O=6.0,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的发生度O是：6。,正确,1.0,1.98,CSV直答,1.0,1.0,0,,1,,,6.0,,,,6.0,O,21,
435,435,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的D是多少？,D=5.0,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的可探测度D是：5。,正确,1.0,1.98,CSV直答,1.0,1.0,0,,1,,,5.0,,,,5.0,D,21,
436,436,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的建议措施是什么？,定期检查和更新BMS系统,FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的建议措施是：定期检查和更新BMS系统。,正确,1.0,2.02,CSV直答,1.0,1.0,0,,1,,,,,,定期检查和更新BMS系统,,RecommendedAction,21,
437,437,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的潜在失效原因/机理是什么？,电磁干扰，电路板虚焊或保护电阻损坏,失效模式“数据采样干扰性大和采样不准确”的潜在失效原因/机理是：电磁干扰，电路板虚焊或保护电阻损坏。,正确,1.0,1.89,CSV直答,0.0,0.0,0,,1,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
438,438,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的潜在失效后果是什么？,影响用户使用,失效模式“数据采样干扰性大和采样不准确”的潜在失效后果是：影响用户使用。,正确,1.0,1.88,CSV直答,0.0,0.0,0,,1,,,,,,影响用户使用,,,21,
439,439,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”的RPN是多少？,RPN=120.0,失效模式“数据采样干扰性大和采样不准确”的RPN是：120。,正确,1.0,1.86,CSV直答,0.0,0.0,0,,1,,,120.0,,,,120.0,RPN,21,
440,440,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的建议措施是什么？,定期检查和更新BMS系统,针对失效模式“数据采样干扰性大和采样不准确”，建议措施是：定期检查和更新BMS系统。,正确,1.0,1.95,CSV直答,0.0,0.0,0,,1,,,,,,定期检查和更新BMS系统,,RecommendedAction,21,
441,441,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”这个问题，原因讲白一点是什么？,电磁干扰，电路板虚焊或保护电阻损坏,原因是电磁干扰，电路板虚焊或保护电阻损坏。,正确,1.0,587.09,语义RAG,0.3333,1.0,0,,3,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
442,442,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”最后会带来什么后果？,影响用户使用,匹配到1条记录：1) FMEA编号=LFP022；项目/功能=电池管理系；失效模式=数据采样干扰性大和采样不准确；失效原因=电磁干扰，电路板虚焊或保护电阻损坏；失效后果=影响用户使用；S=4；O=6；D=5；RPN=120；建议措施=定期检查和更新BMS系统。,正确,1.0,10.61,确定性规则问答,1.0,1.0,0,,1,,,,,,影响用户使用,,,21,
443,443,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”一般怎么处理？,定期检查和更新BMS系统,项目/功能=电池管理系；失效模式=数据采样干扰性大和采样不准确；建议措施=定期检查和更新BMS系统。,正确,1.0,9.27,确定性规则问答,1.0,1.0,0,,1,,,,,,定期检查和更新BMS系统,,,21,
444,444,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”的风险最后会体现成什么？,影响用户使用,后果: 影响用户使用,正确,1.0,468.45,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,21,
445,445,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP022”对应的原因是否就是“电磁干扰，电路板虚焊或保护电阻损坏”？,是,是。FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的潜在失效原因/机理是：电磁干扰，电路板虚焊或保护电阻损坏。,正确,1.0,4.56,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,21,
446,446,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP022”对应的后果是否就是“影响用户使用”？,是,是。FMEA编号“LFP022”对应的失效模式“数据采样干扰性大和采样不准确”的潜在失效后果是：影响用户使用。,正确,1.0,3.83,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,21,
447,447,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“数据采样干扰性大和采样不准确”是不是出现在项目/功能“电池管理系”里？,是,是的，失效模式“数据采样干扰性大和采样不准确”出现在项目/功能“电池管理系”里。,正确,1.0,698.25,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,21,
448,448,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的FMEA编号是什么？,LFP022,失效模式“数据采样干扰性大和采样不准确”对应的FMEA编号是：LFP022。,正确,1.0,3.56,CSV直答,0.0,0.0,0,,1,,,22.0,LFP022,,LFP022,,FmeaID,21,
449,449,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”的后果是什么？,影响用户使用,匹配到1条记录：1) FMEA编号=LFP022；项目/功能=电池管理系；失效模式=数据采样干扰性大和采样不准确；失效原因=电磁干扰，电路板虚焊或保护电阻损坏；失效后果=影响用户使用；S=4；O=6；D=5；RPN=120；建议措施=定期检查和更新BMS系统。,正确,1.0,7.79,确定性规则问答,1.0,1.0,0,,1,,,,,,影响用户使用,,,21,
450,450,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的潜在失效原因/机理是什么？,BMS SOC算法不合理,FMEA编号“LFP023”对应的失效模式“SOC异常”的潜在失效原因/机理是：BMS SOC算法不合理。,正确,1.0,3.44,CSV直答,1.0,1.0,0,,1,,,,,,BMS SOC算法不合理,,,22,
451,451,Full-M3去除查询理解与检索增强模块,M3 查询理解与检索增强模块,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的潜在失效后果是什么？,影响用户使用,FMEA编号“LFP023”对应的失效模式“SOC异常”的潜在失效后果是：影响用户使用。,正确,1.0,3.4,CSV直答,1.0,1.0,0,,1,,,,,,影响用户使用,,,22,
