序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
306,1806,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,65.11,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,5,
307,1807,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TP3”是不是有写建议措施？,是,"FMEA编号“TP3”对应的失效模式“Structural plastic deformation”的建议措施是：SHM for TP connections (strain gauges, acoustic emission, bolt preload monitoring); Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled analysis of TP–tower–floater interaction; -。",正确,1.0,2.7,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,26,
308,1808,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Tower / Tower (TO) / Primary structure & welding”里有没有“Cracks”这个问题？,是,有。在项目/功能“Tower / Tower (TO) / Primary structure & welding”中存在失效模式“Cracks”的问题。具体表现为： - FMEA编号=TO9，RPN=38； - FMEA编号=TO8，RPN=21.8。 这两个条目都涉及到在塔筒（Tower）的主要结构和焊接部分可能出现的裂缝问题。,正确,1.0,1311.08,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,7,
309,1809,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Potential collapse”？,是,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,正确,1.0,65.22,语义RAG,0.6667,0.6667,0,0.6667,6,,,,,,,,是/否判断,8,
310,1810,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TO10”是不是属于项目/功能“Transition piece / Transition Piece (TP) / Primary stucture”？,否,不是。FMEA编号“TO10”属于项目/功能“Tower / Tower (TO) / Primary steelwork”。,正确,1.0,1386.7,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,9,
311,1811,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Tower / Tower (TO) / Welding”里有没有“Watertight fault [1]”这个问题？,否,没有。上下文中的“Watertight fault [1]”对应的是编号FF29的失效模式，发生在“Floating support structure / Floating Support structure / Secondary structure & Welding”，而不是“Tower / Tower (TO) / Welding”。,正确,1.0,1103.9,语义RAG,0.1667,0.1667,0,0.1667,6,,,,,,,,是/否判断,10,
312,1812,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,52.27,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,11,
313,1813,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“FF2”是不是有写建议措施？,是,FMEA编号“FF2”对应的失效模式“Capsize [11]”的建议措施是：Expanded design load cases (including typhoon/hurricane scenarios); -; Improved engineering skills。,正确,1.0,3.1,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,46,
314,1814,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Tower / Tower (TO) / Primary steelwork”里有没有“Cracks”这个问题？,是,是的，项目/功能“Tower / Tower (TO) / Primary steelwork”中存在“Cracks”这一失效模式。,正确,1.0,895.96,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,13,
315,1815,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Potential collapse”？,是,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Potential collapse。,正确,1.0,68.62,语义RAG,0.6667,0.6667,0,0.6667,6,,,,,,,,是/否判断,14,
316,1816,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TO16”是不是属于项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”？,否,不是。FMEA编号“TO16”属于项目/功能“Tower / Tower (TO) / Primary steelwork”。,正确,1.0,885.36,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,15,
317,1817,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,"项目/功能“Tower / Tower (TO) / Primary steelwork”里有没有“Fairlead failure [1], [17]”这个问题？",否,"没有。上下文中的失效模式都与“Cracks”、“Tower collapse”等有关，没有提到“Fairlead failure [1, 17]”。",正确,1.0,947.11,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,16,
318,1818,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,55.47,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,17,
319,1819,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“FF24”是不是有写建议措施？,是,"FMEA编号“FF24”对应的失效模式“Structural break [11]”的建议措施是：Operational limits: weather windows, alarm thresholds for motions; Other- Specify; Expanded design load cases (including typhoon/hurricane scenarios); Better understanding of temperature ranges。",正确,1.0,3.19,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,68,
320,1820,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Tower / Tower (TO) / Primary steelwork”里有没有“Cracks”这个问题？,是,是的，项目/功能“Tower / Tower (TO) / Primary steelwork”中存在“Cracks”这个问题。根据上下文中的多个FMEA编号记录显示，“Cracks”都是在该位置发生的失效模式。,正确,1.0,1030.7,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,19,
321,1821,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Failure of whole facility and vast economic loses”？,是,失效模式是：Cracks；项目/功能是：Tower / Tower (TO) / Primary steelwork；失效后果是：Failure of whole facility and vast economic loses。,正确,1.0,64.57,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,20,
322,1822,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TO22”是不是属于项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”？,否,不是。FMEA编号“TO22”属于项目/功能“Tower / Tower (TO) / Primary steelwork”。,正确,1.0,881.75,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,21,
323,1823,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Tower / Tower (TO) / Primary steelwork”里有没有“Mooring Line Fatigue [1]”这个问题？,否,没有。上下文中的失效模式都为“Cracks”或“Abnormal vibration”，没有提到“Mooring Line Fatigue [1]”。,正确,1.0,906.16,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,22,
324,1824,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,63.89,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,23,
325,1825,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“SKS2”是不是有写建议措施？,是,"FMEA编号“SKS2”对应的失效模式“Anchor failure [1], [17]”的建议措施是：Continuous tension and vibration monitoring; thresholds for intervention; Procedural controls: load management, operational envelopes; Better design by expanded load case matrix including more failure modes; -。",正确,1.0,2.8,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,76,
326,1826,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure”里有没有“Transition piece break”这个问题？,是,有。在项目/功能“Transition piece / Transition Piece (TP) / Primary structure”中存在“Transition piece break”这个失效模式，涉及多个FMEA编号：TP2、TP17、TP1、TP16。,正确,1.0,1090.88,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,25,
327,1827,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Structural plastic deformation”的后果是不是“Local stress accumulation”？,是,是的，失效模式“Structural plastic deformation”的后果是“Local stress accumulation”。,正确,1.0,799.8,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,26,
328,1828,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TP4”是不是属于项目/功能“Transition piece / Transition Piece (TP) / Welding”？,否,是的，FMEA编号“TP4”属于项目/功能“Transition piece / Transition Piece (TP) / Welding”。,错误,0.0,886.96,语义RAG,0.6667,0.6667,0,0.6667,6,是/否判断,,,,,,,是/否判断,27,
329,1829,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”里有没有“Cable Damage”这个问题？,否,没有。上下文中的“Transition piece / Transition Piece (TP) / Primary structure & welding”相关的失效模式都是关于裂缝（Cracks），没有提到电缆损伤（Cable Damage）。,正确,1.0,958.79,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,28,
330,1830,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,58.9,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,29,
331,1831,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“SKS11”是不是有写建议措施？,是,FMEA编号“SKS11”对应的失效模式“Mooring Line Corrosion [1]”的建议措施是：Continuous tension and vibration monitoring; thresholds for intervention; Optimized chain/wire/rope selection and fatigue margins (design); -。,正确,1.0,2.81,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,85,
332,1832,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure”里有没有“Cracks”这个问题？,是,是的，项目/功能“Transition piece / Transition Piece (TP) / Primary structure”中存在“Cracks”这个失效模式。多个条目显示在该位置发生了裂缝问题，包括编号 TP8、TP14、TP15 和 TP4 的 FMEA 条目都提到了 Cracks 作为失效模式。,正确,1.0,1209.99,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,31,
333,1833,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Tower transition piece connections failure/ displacement variations between tower end”？,是,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：Tower transition piece connections failure/ displacement variations between tower end。,正确,1.0,58.05,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,32,
334,1834,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TP10”是不是属于项目/功能“Floating support structure / Floating Support structure / Secondary structure”？,否,不是。FMEA编号“TP10”属于项目/功能“Transition piece / Transition Piece (TP) / Welding”。,正确,1.0,932.44,语义RAG,0.6667,0.6667,0,0.6667,6,,,,,,,,是/否判断,33,
335,1835,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”里有没有“Failure of end termination [6]”这个问题？,否,没有。上下文中的“Transition piece / Transition Piece (TP) / Primary structure & welding”相关的失效模式都是“Cracks”，并没有提到“Failure of end termination”。,正确,1.0,937.74,语义RAG,0.6667,0.6667,0,0.6667,6,,,,,,,,是/否判断,34,
336,1836,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,51.18,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,35,
337,1837,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“SKS22”是不是有写建议措施？,是,"FMEA编号“SKS22”对应的失效模式“Mooring winch failure [1]”的建议措施是：Continuous tension and vibration monitoring; thresholds for intervention; Procedural controls: load management, operational envelopes; -。",正确,1.0,2.91,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,96,
338,1838,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”里有没有“Cracks”这个问题？,是,有。在“Transition piece / Transition Piece (TP) / Primary structure & welding”这个项目/功能中，存在失效模式为“Cracks”的问题。具体包括编号为 TP18、TP4、TP15 和 TP14 的条目。,正确,1.0,1032.45,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,37,
339,1839,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Tower transition piece connections failure/ displacement variations between tower end”？,是,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Primary structure & welding；失效后果是：Tower transition piece connections failure/ displacement variations between tower end。,正确,1.0,65.67,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,38,
340,1840,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TP16”是不是属于项目/功能“Floating support structure / Floating Support structure / Secondary structure”？,否,不是。FMEA编号“TP16”的项目/功能是“Transition piece / Transition Piece (TP) / Primary structure & welding”。,正确,1.0,888.71,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,39,
341,1841,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”里有没有“Fatigue Cracks”这个问题？,否,"是的，""Transition piece / Transition Piece (TP) / Primary structure & welding"" 项目/功能中存在 ""Fatigue Cracks"" 这个问题。根据上下文中的多个 FMEA 编号记录显示，疲劳裂纹（Fatigue Cracks）是该区域的主要失效模式之一。",错误,0.0,1216.77,语义RAG,0.8333,0.8333,0,0.8333,6,是/否判断,,,,,,,是/否判断,40,
342,1842,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,62.13,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,41,
343,1843,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“DC11”是不是有写建议措施？,是,FMEA编号“DC11”对应的失效模式“Failure of end termination [6]”的建议措施是：-; Design improvements; enhanced termination QA。,正确,1.0,2.89,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,107,
344,1844,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Transition piece / Transition Piece (TP) / Welding”里有没有“Cracks”这个问题？,是,有。在项目/功能“Transition piece / Transition Piece (TP) / Welding”中存在“Cracks”这一失效模式，相关证据包括编号为 TP13、TP14 和 TP18 的记录。,正确,1.0,1002.27,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,43,
345,1845,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Cracks”的后果是不是“Tower transition piece connections failure”？,是,失效模式是：Cracks；项目/功能是：Transition piece / Transition Piece (TP) / Welding；失效后果是：Tower transition piece connections failure。,正确,1.0,69.84,语义RAG,1.0,1.0,0,1.0,6,,,,,,,,是/否判断,44,
346,1846,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“FF1”是不是属于项目/功能“Floating support structure / Floating Support structure / Primary structure & Welding”？,否,不是。FMEA编号“FF1”对应的项目/功能是“Floating support structure / Floating Support structure / All structures”，而不是“Primary structure & Welding”。,正确,1.0,927.71,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,45,
347,1847,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Floating support structure / Floating Support structure / Primary structure”里有没有“Movement of CPS due to scour/seabed mobility [6]”这个问题？,否,没有。在给定的上下文中，“Movement of CPS due to scour/seabed mobility [6]”这个失效模式与“Floating support structure / Floating Support structure / Primary structure”项目/功能无关，该失效模式属于“Dynamic cable / Dynamic Cable / Cable Protection System (CPS)”项目/功能。,正确,1.0,1656.4,语义RAG,0.6667,0.6667,0,0.6667,6,,,,,,,,是/否判断,46,
348,1848,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,62.04,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,47,
349,1849,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“DC26”是不是有写建议措施？,是,FMEA编号“DC26”对应的失效模式“Movement of CPS due to scour/seabed mobility [6]”的建议措施是：Burial/trenching optimization; scour mitigation; as-built metrology; -。,正确,1.0,2.73,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,122,
350,1850,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Floating support structure / Floating Support structure / All structures”里有没有“Structural break [11]”这个问题？,是,是的，项目/功能“Floating support structure / Floating Support structure / All structures”里有“Structural break [11]”这个问题。,正确,1.0,921.85,语义RAG,0.3333,0.3333,0,0.3333,6,,,,,,,,是/否判断,49,
351,1851,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Additional Structures Failures”的后果是不是“Potential failure”？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；失效后果是：Potential failure of landing platform。,正确,1.0,67.04,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,50,
352,1852,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“FF7”是不是属于项目/功能“Floating support structure / Floating Support structure / Primary structure & Welding”？,否,不是。FMEA编号“FF7”的项目/功能是“Floating support structure / Floating Support structure / Primary Structure”。,正确,1.0,817.12,语义RAG,0.3333,0.3333,0,0.3333,6,,,,,,,,是/否判断,51,
353,1853,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Floating support structure / Floating Support structure / Primary structure & Welding”里有没有“Plastic deformation”这个问题？,否,没有。在给定的上下文中，没有找到与“Floating support structure / Floating Support structure / Primary structure & Welding”这个项目/功能相关的失效模式为“Plastic deformation”的记录。最接近的是编号FF15中的结构塑性变形（Structural plastic deformation），但其具体位置是浮动支撑结构，并不完全匹配所询问的项目/功能描述。,正确,1.0,1334.14,语义RAG,0.8333,0.8333,0,0.8333,6,,,,,,,,是/否判断,52,
354,1854,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,77.84,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,53,
355,1855,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TO7”是不是有写建议措施？,是,"FMEA编号“TO7”对应的失效模式“Cracks”的建议措施是：Weld detail optimization and hotspot redesign; Enhanced SHM: acoustic emission, strain gauges, modal monitoring; Thicker shell sections / local reinforcement; High-fidelity coupled aero-hydro-elastic simulation in design updates。",正确,1.0,4.2,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,6,
356,1856,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Floating support structure / Floating Support structure / Secondary structure”里有没有“Additional Structures Failures”这个问题？,是,没有。上下文中的“Floating support structure / Floating Support structure / Secondary structure”相关的失效模式为“Floater unit sinkage”，并没有提到“Additional Structures Failures”。,错误,0.0,891.88,语义RAG,0.3333,0.3333,0,0.3333,6,是/否判断,,,,,,,是/否判断,55,
357,1857,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,失效模式“Additional Structures Failures”的后果是不是“Potential failure of landing platform”？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；失效后果是：Potential failure of landing platform。,正确,1.0,61.04,语义RAG,0.5,0.5,0,0.5,6,,,,,,,,是/否判断,56,
358,1858,Full全量模型,无,模块专项测试,module_m4_bool_3,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“FF13”是不是属于项目/功能“Floating support structure / Floating Support structure / Welding”？,否,不是。FMEA编号“FF13”属于项目/功能“Floating support structure / Floating Support structure / Secondary structure”。,正确,1.0,832.36,语义RAG,0.1667,0.1667,0,0.1667,6,,,,,,,,是/否判断,57,
359,1859,Full全量模型,无,模块专项测试,module_m4_bool_4,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,"项目/功能“Floating support structure / Floating Support structure / Secondary structure”里有没有“Hit by dropped objects [1,9]”这个问题？",否,"是的，“Floating support structure / Floating Support structure / Secondary structure”中存在“Hit by dropped objects [1,9]”这个问题。相关证据包括编号FF26和FF20，它们的风险优先数分别为25和31.75。",错误,0.0,1125.99,语义RAG,0.8333,0.8333,0,0.8333,6,是/否判断,,,,,,,是/否判断,58,
360,1860,Full全量模型,无,模块专项测试,module_m4_bool_5,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,这条记录的现行预防控制是不是空的？,是,失效模式是：Additional Structures Failures；项目/功能是：Floating support structure / Floating Support structure / Secondary structure；建议措施是：-。,正确,1.0,61.78,语义RAG,0.0,0.0,0,0.0,6,,,,,,,,是/否判断,59,
361,1861,Full全量模型,无,模块专项测试,module_m4_bool_0,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,FMEA编号“TP9”是不是有写建议措施？,是,FMEA编号“TP9”对应的失效模式“Cracks”的建议措施是：Design requalification for extreme storms (updated metocean; load cases); High-fidelity coupled aero-hydro-elastic simulation in design updates。,正确,1.0,2.74,CSV直答,1.0,1.0,0,1.0,1,,,,,,,,是/否判断,32,
362,1862,Full全量模型,无,模块专项测试,module_m4_bool_1,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,项目/功能“Floating support structure / Floating Support structure / Secondary structure”里有没有“Additional Structures Failures”这个问题？,是,没有。上下文中的“Floating support structure / Floating Support structure / Secondary structure”相关的失效模式是“Floater unit sinkage”，而不是“Additional Structures Failures”。,错误,0.0,832.58,语义RAG,0.3333,0.3333,0,0.3333,6,是/否判断,,,,,,,是/否判断,61,
363,1863,Full全量模型,无,模块专项测试,module_m4_bool_2,module_m4_adjudication,M4_证据裁决,是/否判断、证据是否存在、正负断言与裁决。,困难,"失效模式“Watertight fault [1]”的后果是不是“If these cracks propagate through the wall and lie under water or within the splash zone, then they constitute a risk to the watertightness.”？",是,"失效模式是：Watertight fault [1]；项目/功能是：Floating support structure / Floating Support structure / All structures；失效后果是：If these cracks propagate through the wall and lie under water or within the splash zone, then they constitute a risk to the watertightness.。",正确,1.0,68.34,语义RAG,0.1667,0.1667,0,0.1667,6,,,,,,,,是/否判断,62,
