序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
383,383,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP019”对应的后果是否就是“影响电池工作”？,是,不是。FMEA编号“LFP019”对应的后果是“安全事故”。,错误,0.0,555.97,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,18,
384,384,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池间温度一致性差”是不是出现在项目/功能“热管理系统”里？,是,是的，失效模式“电池间温度一致性差”出现在项目/功能“热管理系统”里。,正确,1.0,930.91,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,18,
385,385,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池间温度一致性差”对应的FMEA编号是什么？,LFP019,不知道。,错误,0.0,436.03,语义RAG,0.0,0.0,0,,3,LFP019,,,,,LFP019,,FmeaID,18,
386,386,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“电池间温度一致性差”的后果是什么？,影响电池工作,影响电池工作,正确,1.0,823.56,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,18,
387,387,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的潜在失效原因/机理是什么？,环境温度过高,根据上下文，FMEA编号“LFP020”并未出现，因此不知道其潜在失效原因/机理。,错误,0.0,625.31,语义RAG,0.0,0.0,0,,3,环境温度过高,,,,,环境温度过高,,,19,
388,388,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的潜在失效后果是什么？,影响电池工作,影响电池工作,正确,1.0,459.85,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,19,
389,389,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的RPN是多少？,RPN=84.0,84,正确,1.0,283.69,语义RAG,0.3333,1.0,0,,3,,,84.0,,,,84.0,RPN,19,
390,390,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的S是多少？,S=4.0,4,正确,1.0,294.82,语义RAG,0.3333,1.0,0,,3,,,4.0,,,,4.0,S,19,
391,391,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的O是多少？,O=3.0,3,正确,1.0,289.89,语义RAG,0.3333,1.0,0,,3,,,3.0,,,,3.0,O,19,
392,392,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的D是多少？,D=7.0,7,正确,1.0,272.11,语义RAG,0.3333,1.0,0,,3,,,7.0,,,,7.0,D,19,
393,393,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP020”这条的建议措施是什么？,外部环境降温,外部环境降温,正确,1.0,310.29,语义RAG,0.3333,1.0,0,,3,,,,,,外部环境降温,,RecommendedAction,19,
394,394,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的潜在失效原因/机理是什么？,环境温度过高,上下文中的失效模式并不包含“整体温度高，管理目标无法实现”，而是包含“电池组整体温度过高”。其对应的潜在失效原因是： 失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: 风道设计不合理,错误,0.0,1303.61,语义RAG,0.0,0.0,0,,3,环境温度过高,,,,,环境温度过高,,,19,
395,395,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的潜在失效后果是什么？,影响电池工作,答案与上下文中的失效模式不匹配，上下文中没有提到“整体温度高，管理目标无法实现”这一失效模式。根据提供的信息，最接近的失效模式是“电池组整体温度过高”，其对应的失效后果是“影响电池工作”。因此，如果严格按照提供的信息回答： 影响电池工作,正确,1.0,837.75,语义RAG,0.0,1.0,0,,3,,,,,,影响电池工作,,,19,
396,396,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”的RPN是多少？,RPN=84.0,根据上下文，没有找到“整体温度高，管理目标无法实现”这个失效模式的记录，因此不知道其对应的RPN值。,错误,0.0,546.04,语义RAG,0.0,1.0,0,,3,,84.0,,,,,84.0,RPN,19,
397,397,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的建议措施是什么？,外部环境降温,根据上下文，没有找到对应“整体温度高，管理目标无法实现”的失效模式及其建议措施。请确认失效模式是否正确，并参考其他信息。,错误,0.0,600.99,语义RAG,0.0,0.0,0,,3,外部环境降温,,,,,外部环境降温,,RecommendedAction,19,
398,398,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”这个问题，原因讲白一点是什么？,环境温度过高,"根据上下文，""热管理系统""中与""整体温度过高""相关的FMEA条目是： 排名6: FMEA编号=LFP016; 项目/功能=热管理系统; 失效模式=电池组整体温度过高; RPN=168; S=6; O=4; D=7; 原因=风道设计不合理; 后果=影响电池工作; 建议措施=增加散热. 所以，失效模式“电池组整体温度过高”的原因是“风道设计不合理”。",错误,0.0,1342.43,语义RAG,0.3333,0.0,0,,3,环境温度过高,,,,,环境温度过高,,,19,
399,399,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”最后会带来什么后果？,影响电池工作,根据上下文，热管理系统中的失效模式“电池组整体温度过高”会导致的后果是影响电池工作。,正确,1.0,666.03,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,19,
400,400,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”一般怎么处理？,外部环境降温,根据上下文，热管理系统中与整体温度过高相关的失效模式是“电池组整体温度过高”，对应的建议措施为： 增加散热.,错误,0.0,739.73,语义RAG,0.3333,0.0,0,,3,外部环境降温,,,,,外部环境降温,,,19,
401,401,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”的风险最后会体现成什么？,影响电池工作,根据上下文，项目/功能“热管理系统”中并没有直接提到“整体温度高，管理目标无法实现”这个失效模式。最接近的是排名6和排名7的失效模式： - 排名6: 失效模式=电池组整体温度过高; 后果=影响电池工作; - 排名7: 失效模式=电池组整体温度过低; 后果=影响电池工作; 因此，如果要回答“在项目/功能‘热管理系统’里，失效模式‘整体温度高，管理目标无法实现’的风险最后会体现成什么？”这个问题的话，根据上下文中的信息，风险最终会体现在： 后果: 影响电池工作,正确,1.0,1562.72,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,19,
402,402,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP020”对应的原因是否就是“环境温度过高”？,是,不知道。上下文没有提到FMEA编号为LFP020的信息。,错误,0.0,445.63,语义RAG,0.0,0.0,0,,3,是/否判断,,,,,,,是/否判断,19,
403,403,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP020”对应的后果是否就是“影响电池工作”？,是,不是，“影响电池工作”是“整体温度高，管理目标无法实现”的后果。正确答案是“失效后果 / FailureEffect / effect / result / consequence / 结果 / 后果 / 会怎样: 影响电池工作”。,错误,0.0,830.71,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,19,
404,404,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“整体温度高，管理目标无法实现”是不是出现在项目/功能“热管理系统”里？,是,否，失效模式“整体温度过高”出现在项目/功能“热管理系统”中。,错误,0.0,950.71,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,19,
405,405,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“整体温度高，管理目标无法实现”对应的FMEA编号是什么？,LFP020,答案中并未出现失效模式“整体温度高，管理目标无法实现”的描述，因此根据提供的上下文信息，没有找到对应的FMEA编号。,错误,0.0,580.73,语义RAG,0.0,0.0,0,,3,LFP020,,,,,LFP020,,FmeaID,19,
406,406,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“整体温度高，管理目标无法实现”的后果是什么？,影响电池工作,根据上下文，热管理系统中并没有“整体温度高，管理目标无法实现”这个失效模式。最接近的是排名6和排名7的失效模式： - 排名6: 失效模式=电池组整体温度过高; 后果=影响电池工作; - 排名7: 失效模式=电池组整体温度过低; 后果=影响电池工作; 因此，如果要回答与“热管理系统”和“整体温度高”相关的失效模式的后果，答案是：影响电池工作。,正确,1.0,1279.41,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,19,
407,407,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的潜在失效原因/机理是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,589.11,语义RAG,0.3333,1.0,0,,3,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
408,408,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的潜在失效后果是什么？,安全事故,这个问题与提供的上下文不符，上下文中没有找到FMEA编号为“LFP021”的记录。根据提供的信息，最接近的是编号为“LFP020”，其潜在失效后果是“影响电池工作”。,错误,0.0,830.48,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,20,
409,409,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的RPN是多少？,RPN=90.0,84,错误,0.0,290.27,语义RAG,0.0,0.0,0,,3,,90.0,,,,,90.0,RPN,20,
410,410,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的S是多少？,S=10.0,不知道。,错误,0.0,295.44,语义RAG,0.0,0.0,0,,3,,10.0,,,,,10.0,S,20,
411,411,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的O是多少？,O=3.0,3,正确,1.0,269.89,语义RAG,0.0,1.0,0,,3,,,3.0,,,,3.0,O,20,
412,412,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的D是多少？,D=3.0,7,错误,0.0,297.69,语义RAG,0.0,1.0,0,,3,,3.0,,,,,3.0,D,20,
413,413,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP021”这条的建议措施是什么？,更换连接片或压紧防松螺母,外部环境降温,错误,0.0,289.84,语义RAG,0.0,0.0,0,,3,更换连接片或压紧防松螺母,,,,,更换连接片或压紧防松螺母,,RecommendedAction,20,
414,414,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的潜在失效原因/机理是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,连接片过热的失效原因是：连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,992.13,语义RAG,0.3333,1.0,0,,3,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
415,415,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的潜在失效后果是什么？,安全事故,你询问的失效模式“连接片过热”在给定的上下文中并没有出现，因此根据提供的信息，无法得知该失效模式对应的潜在失效后果。,错误,0.0,687.62,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,20,
416,416,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”的RPN是多少？,RPN=90.0,不知道。,错误,0.0,300.98,语义RAG,0.0,0.0,0,,3,,90.0,,,,,90.0,RPN,20,
417,417,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的建议措施是什么？,更换连接片或压紧防松螺母,你询问的失效模式“连接片过热”在提供的上下文中并未出现，因此无法找到对应的建议措施。根据现有信息，与“连接片过热”不相关的建议措施有： - 整体温度过高：外部环境降温 - 过电流：外部环境降温（此为预防控制，非建议措施） - 现场电池组无输出电压：现场更换损坏器件和改正错误,错误,0.0,1009.24,语义RAG,0.0,0.0,0,,3,更换连接片或压紧防松螺母,,,,,更换连接片或压紧防松螺母,,RecommendedAction,20,
418,418,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”这个问题，原因讲白一点是什么？,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,原因是连接片氧化、未压紧防松螺母导致的连接电阻增加、截面积小或材质不纯。,错误,0.0,984.21,语义RAG,0.3333,1.0,0,,3,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,,20,
419,419,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”最后会带来什么后果？,安全事故,安全事故,正确,1.0,741.67,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,20,
420,420,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”一般怎么处理？,更换连接片或压紧防松螺母,建议措施=更换连接片或压紧防松螺母.,正确,1.0,915.03,语义RAG,0.3333,1.0,0,,3,,,,,,更换连接片或压紧防松螺母,,,20,
421,421,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“连接片过热”的风险最后会体现成什么？,安全事故,后果 / FailureEffect: 连接片过热会导致安全事故。,正确,1.0,549.09,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,20,
422,422,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP021”对应的原因是否就是“连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯”？,是,是的，FMEA编号“LFP021”对应的原因就是“连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯”。,正确,1.0,816.27,语义RAG,1.0,1.0,0,,3,,,,,,,,是/否判断,20,
423,423,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP021”对应的后果是否就是“安全事故”？,是,是的，FMEA编号“LFP021”对应的后果就是“安全事故”。,正确,1.0,883.92,语义RAG,1.0,1.0,0,,3,,,,,,,,是/否判断,20,
424,424,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“连接片过热”是不是出现在项目/功能“热管理系统”里？,是,是的，失效模式“连接片过热”出现在项目/功能“热管理系统”里。,正确,1.0,935.11,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,20,
425,425,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“连接片过热”对应的FMEA编号是什么？,LFP021,不知道。,错误,0.0,452.71,语义RAG,0.0,0.0,0,,3,LFP021,,,,,LFP021,,FmeaID,20,
426,426,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“连接片过热”的后果是什么？,安全事故,安全事故,正确,1.0,763.27,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,20,
427,427,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,project_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”的平均RPN是多少？,平均RPN=136.80,240,错误,0.0,750.39,语义RAG,0.3333,0.0,0,,3,,136.8,,,,,136.8,RPN,24,
428,428,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,project_top_mode,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最高的失效模式是什么？,电池组过放未报警和未保护；RPN=240.0,电池组过放未报警和未保护,错误,0.5,848.46,语义RAG,0.3333,1.0,0,,3,,240.0,,,,电池组过放未报警和未保护,240.0,FailureMode；RPN,24,
429,429,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,project_top_effect,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最高的那条，它的后果是什么？,影响电池寿命或永久性损坏,影响电池寿命或永久性损坏,正确,1.0,331.31,语义RAG,0.3333,1.0,0,1.0,3,,,,,,影响电池寿命或永久性损坏,,FailureEffect,24,
430,430,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的潜在失效原因/机理是什么？,电磁干扰，电路板虚焊或保护电阻损坏,电磁干扰，电路板虚焊或保护电阻损坏,正确,1.0,483.6,语义RAG,0.3333,1.0,0,,3,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
431,431,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的潜在失效后果是什么？,影响用户使用,不知道。,错误,0.0,444.47,语义RAG,0.0,0.0,0,,3,影响用户使用,,,,,影响用户使用,,,21,
432,432,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的RPN是多少？,RPN=120.0,不知道。,错误,0.0,317.39,语义RAG,0.0,0.0,0,,3,,120.0,,,,,120.0,RPN,21,
433,433,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的S是多少？,S=4.0,不知道。,错误,0.0,251.88,语义RAG,0.0,1.0,0,,3,,4.0,,,,,4.0,S,21,
434,434,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的O是多少？,O=6.0,不知道。,错误,0.0,283.6,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,O,21,
435,435,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的D是多少？,D=5.0,不知道。,错误,0.0,291.23,语义RAG,0.0,1.0,0,,3,,5.0,,,,,5.0,D,21,
436,436,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP022”这条的建议措施是什么？,定期检查和更新BMS系统,不知道。,错误,0.0,268.64,语义RAG,0.0,0.0,0,,3,定期检查和更新BMS系统,,,,,定期检查和更新BMS系统,,RecommendedAction,21,
437,437,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的潜在失效原因/机理是什么？,电磁干扰，电路板虚焊或保护电阻损坏,电磁干扰，电路板虚焊或保护电阻损坏,正确,1.0,853.05,语义RAG,0.3333,1.0,0,,3,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
438,438,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的潜在失效后果是什么？,影响用户使用,影响用户使用,正确,1.0,455.32,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,21,
439,439,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”的RPN是多少？,RPN=120.0,120,正确,1.0,307.55,语义RAG,0.3333,1.0,0,,3,,,120.0,,,,120.0,RPN,21,
440,440,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的建议措施是什么？,定期检查和更新BMS系统,定期检查和更新BMS系统。,正确,1.0,371.76,语义RAG,0.3333,1.0,0,,3,,,,,,定期检查和更新BMS系统,,RecommendedAction,21,
441,441,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”这个问题，原因讲白一点是什么？,电磁干扰，电路板虚焊或保护电阻损坏,原因是电磁干扰，电路板虚焊或保护电阻损坏。,正确,1.0,575.85,语义RAG,0.3333,1.0,0,,3,,,,,,电磁干扰，电路板虚焊或保护电阻损坏,,,21,
442,442,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”最后会带来什么后果？,影响用户使用,后果 = 影响用户使用,正确,1.0,475.25,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,21,
443,443,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”一般怎么处理？,定期检查和更新BMS系统,建议措施=定期检查和更新BMS系统.,正确,1.0,538.3,语义RAG,0.3333,1.0,0,,3,,,,,,定期检查和更新BMS系统,,,21,
444,444,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”的风险最后会体现成什么？,影响用户使用,后果: 影响用户使用,正确,1.0,487.72,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,21,
445,445,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP022”对应的原因是否就是“电磁干扰，电路板虚焊或保护电阻损坏”？,是,是的。,正确,1.0,496.25,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,21,
446,446,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP022”对应的后果是否就是“影响用户使用”？,是,不是。FMEA编号“LFP022”对应的后果是“影响电池工作”。,错误,0.0,584.85,语义RAG,0.0,0.0,0,,3,是/否判断,,,,,,,是/否判断,21,
447,447,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“数据采样干扰性大和采样不准确”是不是出现在项目/功能“电池管理系”里？,是,是的，失效模式“数据采样干扰性大和采样不准确”出现在项目/功能“电池管理系”里。,正确,1.0,1008.85,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,21,
448,448,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“数据采样干扰性大和采样不准确”对应的FMEA编号是什么？,LFP022,LFP022,正确,1.0,415.75,语义RAG,0.3333,1.0,0,,3,,,22.0,,,LFP022,,FmeaID,21,
449,449,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池管理系”里，失效模式“数据采样干扰性大和采样不准确”的后果是什么？,影响用户使用,影响用户使用,正确,1.0,471.01,语义RAG,0.3333,1.0,0,,3,,,,,,影响用户使用,,,21,
450,450,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的潜在失效原因/机理是什么？,BMS SOC算法不合理,BMS SOC算法不合理,正确,1.0,422.43,语义RAG,0.3333,1.0,0,,3,,,,,,BMS SOC算法不合理,,,22,
451,451,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的潜在失效后果是什么？,影响用户使用,不知道。,错误,0.0,485.64,语义RAG,0.0,0.0,0,,3,影响用户使用,,,,,影响用户使用,,,22,
452,452,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的RPN是多少？,RPN=144.0,不知道。,错误,0.0,262.72,语义RAG,0.0,0.0,0,,3,,144.0,,,,,144.0,RPN,22,
453,453,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP023”这条的S是多少？,S=4.0,不知道。,错误,0.0,281.48,语义RAG,0.0,1.0,0,,3,,4.0,,,,,4.0,S,22,
